@RELATION testKashtanka

@ATTRIBUTE _isname REAL
@ATTRIBUTE _gender REAL
@ATTRIBUTE _animate REAL
@ATTRIBUTE _frequency REAL
@ATTRIBUTE _mainword REAL
@ATTRIBUTE _dependentverbs REAL
@ATTRIBUTE _dependenceofverb REAL
@ATTRIBUTE _dependentnoun REAL
@ATTRIBUTE _dependenceofnoun REAL
@ATTRIBUTE _dependentadjective REAL
@ATTRIBUTE _intem REAL
@ATTRIBUTE class {'object','person','something'}

@DATA
0,1,0,1,0,0,0,0,0,0,-0.7300970873786408,'something'
0,1,0,3,0,0,0,0,0,0,0.6563106796116505,'something'
0,1,0,3,0,0,0,0,0,0,0.32815533980582523,'something'
0,-1,0,2,0,0,0,0,0,0,0.654368932038835,'something'
0,-1,0,2,0,0,0,0,0,0,0.005825242718446602,'something'
0,0,0,1,0,0,1,0,0,0,-0.16893203883495145,'something'
0,0,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,-1,1,3,0,0,0,0,0,0,0.025242718446601975,'person'
0,0,0,2,0,0,0,0,0,0,0.3533980582524272,'something'
0,1,1,1,0,0,0,0,0,0,-0.0970873786407767,'person'
0,0,0,3,0,0,0,0,0,0,0.21553398058252426,'something'
0,-1,0,1,1,0,0,0,0,0,0.3533980582524272,'object'
0,1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,-1,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,0,1,0,0,0,0,0,0,-0.16893203883495145,'something'
0,0,0,1,0,0,0,0,0,0,0.654368932038835,'something'
0,0,0,1,0,0,0,0,0,0,0.3533980582524272,'something'
0,-1,1,4,3,1,0,0,0,0,0.5805825242718446,'person'
0,-1,0,1,0,0,0,0,0,0,-0.7300970873786408,'something'
0,1,0,1,0,0,0,0,0,0,-0.16893203883495145,'something'
0,0,0,3,1,0,0,0,0,0,0.5009708737864078,'object'
1,-1,1,8,12,0,0,0,0,0,0.6155339805825243,'person'
0,0,0,2,0,0,0,0,0,0,-0.06019417475728156,'something'
0,1,0,2,0,0,0,0,0,0,-0.5359223300970873,'something'
0,0,0,1,0,0,0,0,0,0,0.15533980582524265,'something'
0,1,0,2,1,0,0,0,0,0,-0.36699029126213595,'something'
0,1,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,0,2,0,0,0,0,0,0,-0.36699029126213595,'something'
0,0,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,1,0,2,0,0,0,0,0,0,0.46407766990291266,'something'
0,1,0,2,0,0,0,0,0,0,0.3533980582524272,'something'
0,-1,0,2,0,0,0,0,0,0,-0.16893203883495145,'something'
0,-1,1,1,1,0,0,0,0,0,0.6912621359223301,'person'
0,1,1,17,14,8,0,1,1,0,0.26019417475728157,'person'
0,1,1,1,0,0,0,0,0,0,-0.9067961165048544,'person'
0,0,0,3,0,0,2,0,0,0,0.32815533980582523,'something'
0,-1,0,1,0,0,0,0,0,0,-0.2077669902912621,'something'
0,0,0,2,0,0,0,0,0,0,-0.0019417475728155335,'something'
0,1,0,1,0,0,0,0,0,0,0.19417475728155342,'something'
0,-1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,1,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,0,0,1,0,0,0,0,0,0,0.19417475728155342,'something'
0,1,0,2,0,0,0,0,0,0,0.19417475728155342,'something'
0,-1,0,1,0,0,0,0,0,0,0.3533980582524272,'something'
0,-1,0,1,0,0,0,0,0,0,-0.2077669902912621,'something'
0,0,0,1,0,0,0,0,0,0,-0.2077669902912621,'something'
0,1,0,1,1,0,0,0,0,0,-0.5359223300970873,'object'
0,1,0,1,0,0,1,0,0,0,0.0,'object'
0,1,0,1,0,0,0,0,0,0,-0.34563106796116505,'something'
0,1,0,5,0,0,0,0,0,0,0.6563106796116505,'object'
0,1,0,1,0,0,0,0,0,0,-0.0970873786407767,'something'
1,1,1,18,16,0,6,16,0,0,0.2524271844660194,'person'
0,1,1,2,0,0,0,0,0,0,0.19417475728155342,'person'
0,-1,0,1,1,0,0,0,0,0,0.025242718446601975,'object'
0,0,0,4,1,0,0,0,1,0,0.37281553398058254,'object'
0,0,0,1,0,0,0,0,0,0,0.46407766990291266,'something'
0,1,0,5,0,0,0,0,0,0,0.1339805825242718,'object'
0,-1,0,2,0,0,0,0,0,0,-0.5359223300970873,'object'
0,-1,0,1,1,0,2,0,0,0,0.23300970873786409,'object'
0,0,0,1,0,0,0,0,0,0,0.0,'something'
0,-1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,0,0,1,1,0,0,0,0,0,0.021359223300970842,'something'
0,0,0,2,1,0,0,0,0,0,-0.036893203883495145,'something'
0,-1,0,1,0,0,0,0,0,0,-0.7300970873786408,'something'
0,0,0,2,1,0,0,1,1,0,-0.0970873786407767,'object'
0,1,0,1,0,0,0,0,0,0,-0.15533980582524276,'something'
1,1,1,2,0,0,0,0,0,0,-0.07572815533980581,'something'
0,1,0,2,0,0,0,0,0,0,-0.9067961165048544,'something'
1,-1,1,2,0,0,0,0,0,0,0.46407766990291266,'person'
0,1,0,2,2,0,0,0,0,0,0.0,'object'
0,1,1,1,1,0,0,1,0,0,-0.15533980582524276,'object'
0,1,0,6,2,0,6,1,0,0,0.23883495145631062,'object'
0,-1,0,2,1,0,0,0,0,0,0.7611650485436893,'object'
0,1,0,1,0,0,0,0,0,0,0.46407766990291266,'something'
0,1,0,2,0,0,0,0,0,0,-0.2077669902912621,'something'
0,0,0,2,1,0,0,0,0,0,0.025242718446601975,'object'
0,1,0,3,0,0,0,0,0,0,0.15533980582524265,'something'
0,-1,0,1,0,0,0,0,0,0,0.06990291262135917,'something'
0,0,0,1,0,0,0,0,0,0,-0.06019417475728156,'something'
0,-1,1,1,0,0,0,0,0,0,-0.36699029126213595,'object'
0,-1,0,3,0,0,0,0,0,0,0.5436893203883495,'object'
1,-1,1,1,0,0,0,0,0,0,-0.0970873786407767,'object'
0,1,0,1,0,0,0,0,0,0,-0.7300970873786408,'something'
0,1,1,2,2,0,1,0,0,0,-0.15533980582524276,'object'
0,1,0,2,0,0,0,0,0,0,-0.7300970873786408,'object'
0,1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,1,0,1,0,0,0,0,0,0,-0.34563106796116505,'something'
0,-1,0,1,0,0,0,0,0,0,0.19417475728155342,'something'
0,-1,0,1,0,0,0,0,0,0,-0.2077669902912621,'something'
0,1,1,2,2,2,1,1,0,0,0.8116504854368932,'person'
0,1,0,1,0,0,0,0,0,0,0.021359223300970842,'something'
0,0,0,2,0,0,0,0,0,0,-0.0019417475728155335,'something'
0,1,0,1,0,0,0,0,0,0,-0.2077669902912621,'something'
0,1,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,0,2,0,0,0,0,0,0,-0.5359223300970873,'something'
0,0,0,1,0,0,0,0,0,0,-0.2077669902912621,'something'
0,1,0,1,1,0,0,0,0,0,0.0,'something'
0,1,0,2,1,0,0,0,0,0,-0.9067961165048544,'object'
0,1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,-1,1,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,0,0,1,1,0,0,0,0,0,0.19417475728155342,'something'
0,0,0,1,0,0,0,0,0,0,0.654368932038835,'something'
0,1,0,3,1,0,4,1,0,0,0.3495145631067961,'object'
0,-1,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,-1,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,0,0,1,0,0,0,0,0,0,-0.0019417475728155335,'something'
0,-1,0,1,0,0,0,0,0,0,-0.0970873786407767,'something'
0,1,1,2,0,0,0,0,0,0,-0.0970873786407767,'person'
0,1,0,1,0,0,0,0,0,0,-0.9067961165048544,'something'
0,1,0,1,0,0,0,0,0,0,-0.9067961165048544,'something'
0,-1,0,1,0,0,0,0,0,0,0.21553398058252426,'something'
0,1,0,4,3,0,0,0,1,0,0.3844660194174757,'object'
0,1,0,2,0,0,0,0,0,0,-0.7300970873786408,'object'
0,1,0,1,1,0,0,0,0,0,-0.2077669902912621,'object'
0,0,0,3,0,0,0,0,0,0,0.6233009708737864,'something'
0,0,0,1,0,0,0,0,0,0,-0.013592233009708736,'something'
0,-1,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,1,0,2,0,0,0,0,0,0,-0.2077669902912621,'something'
0,-1,0,1,0,0,0,0,0,0,-0.5359223300970873,'something'
0,0,0,1,0,0,0,0,0,0,-0.36699029126213595,'something'
0,0,0,1,0,0,0,0,0,0,-0.013592233009708736,'something'
