@RELATION testPopovna

@ATTRIBUTE _isname REAL
@ATTRIBUTE _gender REAL
@ATTRIBUTE _animate REAL
@ATTRIBUTE _frequency REAL
@ATTRIBUTE _mainword REAL
@ATTRIBUTE _dependentverbs REAL
@ATTRIBUTE _dependenceofverb REAL
@ATTRIBUTE _dependentnoun REAL
@ATTRIBUTE _dependenceofnoun REAL
@ATTRIBUTE _dependentadjective REAL
@ATTRIBUTE _intem REAL
@ATTRIBUTE class {'object','person','something'}

@DATA
0,0,0,1,0,0,0,0,0,0,-0.2774451097804391,'something'
0,1,0,1,1,0,0,0,0,0,0.0,'something'
0,0,0,1,0,0,0,0,0,0,-0.16966067864271456,'something'
0,-1,0,2,1,0,0,1,1,0,0.16167664670658677,'object'
0,-1,0,1,0,0,0,0,0,0,-0.15568862275449102,'something'
0,1,0,2,0,0,0,0,0,0,-0.16966067864271456,'something'
0,-1,1,3,1,0,0,0,0,0,-0.15568862275449102,'person'
0,-1,0,1,0,0,0,0,0,0,-0.46107784431137727,'something'
1,-1,1,4,2,0,0,2,0,0,0.12974051896207583,'object'
0,1,1,1,0,0,0,0,0,0,0.003992015968063867,'person'
0,-1,0,1,0,0,0,0,0,0,-0.03792415169660679,'something'
0,0,0,2,0,0,0,0,0,0,-0.7644710578842315,'something'
1,1,1,7,0,0,0,0,0,0,0.5968063872255489,'person'
1,1,1,1,0,0,0,0,0,0,0.33133732534930144,'person'
0,-1,0,1,0,0,0,0,0,0,-0.16966067864271456,'person'
0,1,0,2,0,0,0,0,0,0,0.1477045908183633,'object'
0,0,0,1,0,0,0,0,0,0,-0.7644710578842315,'something'
1,0,0,2,0,0,0,0,0,0,-0.6047904191616766,'object'
0,1,0,1,1,0,0,0,0,0,-0.2774451097804391,'object'
0,1,0,1,0,0,0,0,0,0,-0.46107784431137727,'something'
0,-1,0,1,0,0,0,0,0,0,-0.7644710578842315,'something'
0,1,0,2,0,0,0,0,0,0,0.3912175648702595,'something'
0,-1,1,3,2,2,0,0,1,0,0.7285429141716566,'person'
0,-1,1,4,6,0,0,2,1,0,0.6487025948103793,'person'
0,1,0,1,0,0,0,0,0,0,-0.46107784431137727,'something'
0,0,0,4,1,0,0,3,0,0,-0.1596806387225549,'object'
0,0,0,1,0,0,0,0,0,0,-0.03792415169660679,'something'
0,1,0,1,0,0,0,0,0,0,-0.46107784431137727,'something'
0,1,1,1,0,0,0,0,0,0,0.5249500998003992,'person'
0,0,0,1,0,0,0,0,0,0,-0.16966067864271456,'something'
0,1,0,1,0,0,0,0,0,0,-0.7644710578842315,'something'
0,1,0,1,1,0,0,0,0,0,0.003992015968063867,'something'
0,1,0,1,0,0,0,0,0,0,0.48902195608782434,'something'
0,1,0,2,0,0,0,0,0,0,-0.08383233532934131,'something'
0,-1,0,2,0,0,2,0,0,0,-0.2774451097804391,'object'
0,0,0,2,0,0,0,0,0,0,0.16167664670658677,'something'
0,-1,0,1,6,0,0,0,0,0,0.21556886227544902,'object'
0,-1,1,5,4,1,0,1,1,0,0.7684630738522954,'person'
0,1,1,1,0,0,0,0,0,0,-0.9261477045908183,'something'
0,0,0,3,2,0,0,2,3,0,0.08782435129740518,'object'
0,0,0,1,0,0,0,0,0,0,-0.03792415169660679,'something'
0,1,0,1,1,0,0,0,1,0,-0.07385229540918159,'object'
0,0,0,2,0,0,0,0,0,0,-0.46107784431137727,'something'
0,-1,0,1,0,0,0,0,0,0,-0.08383233532934131,'something'
1,1,1,3,0,0,0,0,0,0,-0.3173652694610778,'something'
0,0,0,1,0,0,0,0,0,0,-0.2774451097804391,'something'
1,1,1,1,0,0,0,0,0,0,-0.7644710578842315,'person'
1,-1,1,2,0,0,0,0,0,0,-0.08383233532934131,'person'
0,1,0,1,2,1,3,1,1,0,0.17964071856287422,'object'
0,-1,0,1,0,0,0,0,0,0,0.5748502994011977,'something'
0,1,0,2,0,0,0,0,0,0,-0.16966067864271456,'object'
0,-1,0,2,1,0,0,1,1,0,0.1477045908183633,'object'
0,0,0,1,1,0,0,0,0,0,0.003992015968063867,'object'
0,1,0,3,1,0,0,0,1,0,0.001996007984031878,'object'
1,1,1,2,0,0,0,0,0,0,0.16167664670658677,'object'
0,-1,0,1,0,0,0,0,0,0,-0.46107784431137727,'something'
0,1,1,1,1,0,0,0,0,0,-0.03792415169660679,'person'
0,-1,0,1,0,0,0,0,0,0,-0.16966067864271456,'object'
0,-1,0,1,0,0,0,0,0,0,0.03992015968063878,'something'
0,-1,0,1,1,0,0,0,0,0,-0.2774451097804391,'object'
0,1,0,1,0,0,0,0,0,0,-0.6047904191616766,'something'
0,0,0,4,1,0,0,1,0,0,0.001996007984031878,'object'
0,1,0,1,0,0,0,0,0,0,-0.7744510978043913,'something'
1,1,1,2,0,0,0,0,0,0,-0.16966067864271456,'person'
1,-1,1,2,0,0,0,0,0,0,-0.2774451097804391,'person'
0,1,1,1,1,0,0,0,0,0,0.5708582834331337,'something'
0,1,1,3,1,0,0,0,0,0,0.0,'person'
0,1,0,2,0,0,2,0,0,0,-0.2774451097804391,'object'
0,1,0,1,1,0,0,0,0,0,-0.6047904191616766,'something'
0,-1,0,1,0,0,0,0,0,0,-0.2774451097804391,'something'
0,-1,1,1,0,0,0,0,0,0,0.5708582834331337,'person'
0,-1,0,2,0,0,1,0,0,0,0.16167664670658677,'person'
1,-1,1,3,0,0,0,0,0,0,0.5708582834331337,'person'
0,1,0,4,2,0,0,0,1,0,0.4650698602794411,'object'
0,0,0,1,0,0,0,0,0,0,0.33133732534930144,'something'
1,-1,1,13,5,2,3,2,0,0,0.21157684630738516,'person'
0,1,0,1,0,0,0,0,0,0,0.0,'something'
0,1,0,1,0,0,0,0,0,0,-0.6047904191616766,'something'
0,1,0,1,0,0,0,0,0,0,-0.9261477045908183,'something'
0,1,1,2,0,0,0,0,0,0,0.4770459081836327,'person'
0,0,0,2,0,0,0,0,0,0,0.43313373253493015,'something'
0,0,0,1,0,0,0,0,0,0,-0.16966067864271456,'something'
1,1,1,1,0,0,0,0,0,0,-0.2774451097804391,'person'
0,1,0,4,4,1,1,2,2,0,0.2894211576846307,'object'
0,0,0,1,0,0,0,0,0,0,-0.2774451097804391,'something'
0,1,1,1,0,0,0,0,0,0,-0.9261477045908183,'something'
0,1,0,2,1,1,0,0,0,0,0.1477045908183633,'object'
0,0,0,2,0,0,0,0,0,0,-0.7644710578842315,'something'
0,0,0,1,0,0,0,0,0,0,-0.6047904191616766,'something'
0,-1,0,1,0,0,0,0,0,0,0.33133732534930144,'something'
0,-1,0,2,0,0,0,0,0,0,-0.2774451097804391,'something'
0,-1,0,1,0,0,0,0,0,0,-0.6047904191616766,'something'
0,-1,0,1,0,0,0,0,0,0,-0.7644710578842315,'something'
0,0,0,1,0,0,0,0,0,0,-0.08383233532934131,'something'
0,-1,0,1,0,0,0,0,0,0,-0.46107784431137727,'something'
0,1,0,1,0,0,0,0,0,0,-0.08383233532934131,'something'
0,0,0,2,0,0,0,0,0,0,-0.16966067864271456,'object'
0,0,0,1,0,0,0,0,0,0,0.48902195608782434,'something'
0,-1,1,2,1,0,0,0,0,0,-0.2774451097804391,'object'
0,-1,0,1,0,0,0,0,0,0,-0.46107784431137727,'something'
0,0,0,2,1,0,0,0,0,0,-0.7644710578842315,'person'
